490	0.993829
491	0.990198
492	0.984028
493	0.960196
494	0.995663
495	0.945368
496	0.996383
497	0.95281
498	0.991475
499	0.991008
500	0.990256
501	0.987294
502	0.922044
503	0.939489
504	0.959056
505	0.980559
506	0.987824
507	0.993414
508	0.953563
509	0.972678
510	0.978657
511	0.813851
512	0.967231
513	0.973394
514	0.972118
515	0.979886
516	0.986412
517	0.977892
518	0.924831
519	0.965039
520	0.98316
521	0.991135
522	0.966718
523	0.986948
524	0.979934
525	0.991761
526	0.957258
527	0.974195
528	0.990577
529	0.974774
530	0.992383
531	0.963453
532	0.972591
533	0.979921
534	0.944768
535	0.962636
536	0.971592
537	0.944792
538	0.990726
539	0.972548
540	0.972743
541	0.96968
542	0.898208
543	0.98811
544	0.925807
545	0.978202
546	0.990095
547	0.980736
548	0.974766
549	0.988705
550	0.817156
551	0.970327
552	0.989592
553	0.975857
554	0.982609
555	0.991272
556	0.960386
557	0.974305
558	0.956446
559	0.968578
560	0.942095
561	0.987207
562	0.98812
563	0.967397
564	0.96518
565	0.981084
566	0.96468
567	0.944698
568	0.928626
569	0.907891
570	0.926813
571	0.961936
572	0.992643
573	0.970541
574	0.976503
575	0.984888
576	0.987907
577	0.987715
578	0.961116
579	0.982669
580	0.9625
581	0.977159
582	0.988627
583	0.966149
584	0.968109
585	0.950623
586	0.952866
587	0.966961
588	0.950322
589	0.969328
590	0.954953
591	0.975227
592	0.989035
593	0.976846
594	0.966809
595	0.949373
596	0.988297
597	0.971555
598	0.984491
599	0.925593
600	0.957176
601	0.987451
602	0.956517
603	0.97125
604	0.978679
605	0.957946
606	0.975356
607	0.968965
608	0.970851
609	0.933713
610	0.984828
611	0.97508
612	0.985126
613	0.862101
614	0.986665
615	0.968339
616	0.930052
617	0.982799
618	0.965485
619	0.967798
620	0.951196
621	0.978996
622	0.97943
623	0.966006
624	0.966303
625	0.980865
626	0.911519
627	0.987986
628	0.956115
629	0.935189
630	0.967692
631	0.96478
632	0.967495
633	0.977372
634	0.97314
635	0.974383
636	0.98229
637	0.987631
638	0.966855
639	0.958378
640	0.969272
641	0.974095
642	0.985713
643	0.982727
644	0.956058
645	0.976973
646	0.965686
647	0.986415
648	0.966147
649	0.965191
650	0.962039
651	0.988661
652	0.960657
653	0.966914
654	0.979017
655	0.980785
656	0.988958
657	0.98426
658	0.977489
659	0.975105
660	0.900343
661	0.969879
662	0.978008
663	0.950304
664	0.952589
665	0.979316
666	0.984938
667	0.984317
668	0.945374
669	0.977832
670	0.966232
671	0.963322
672	0.953997
673	0.980797
674	0.964491
675	0.986379
676	0.934991
677	0.962859
678	0.980189
679	0.978072
680	0.967644
681	0.967582
682	0.968371
683	0.983304
684	0.974231
685	0.81348
686	0.983091
687	0.966637
688	0.972145
689	0.960411
690	0.959852
691	0.98343
692	0.979857
693	0.984571
694	0.959498
695	0.965173
696	0.935345
697	0.888081
698	0.975631
699	0.968046
700	0.963364
701	0.994755
702	0.974693
703	0.951789
704	0.900233
705	0.876265
706	0.939486
707	0.982149
708	0.907917
709	0.955894
710	0.966228
711	0.953779
712	0.943439
713	0.837527
714	0.984839
715	0.985157
716	0.85841
717	0.975642
718	0.94808
719	0.947214
720	0.957893
721	0.994904
722	0.953656
723	0.974442
724	0.953306
725	0.867659
726	0.961187
727	0.96777
728	0.966439
729	0.943549
730	0.862945
731	0.889615
732	0.955226
733	0.98984
734	0.971947
735	0.916062
736	0.94874
737	0.935288
738	0.955438
739	0.988731
740	0.901845
741	0.910194
742	0.962423
743	0.955034
744	0.959422
745	0.955584
746	0.95322
747	0.960851
748	0.9616
749	0.890713
750	0.820342
751	0.971353
752	0.96543
753	0.944858
754	0.933629
755	0.964342
756	0.95126
757	0.788014
758	0.941185
759	0.880041
760	0.953321
761	0.976486
762	0.97719
763	0.949869
764	0.93597
765	0.973525
766	0.956523
767	0.994619
768	0.991677
769	0.956678
770	0.939304
771	0.9491
772	0.832393
773	0.985744
774	0.928449
775	0.968279
776	0.947969
777	0.934115
778	0.901208
779	0.963129
780	0.93607
781	0.965423
782	0.991367
783	0.970887
784	0.988309
785	0.922099
786	0.836511
787	0.821764
788	0.971337
789	0.816106
790	0.96211
791	0.986144
792	0.988956
793	0.989958
794	0.991273
795	0.96299
796	0.823634
797	0.897287
798	0.956094
799	0.928715
800	0.984416
801	0.944505
802	0.990451
803	0.976206
804	0.984755
805	0.956065
806	0.991816
807	0.953172
808	0.987749
809	0.942931
810	0.990262
811	0.94304
812	0.988108
813	0.980916
814	0.991184
815	0.991127
816	0.979378
817	0.95599
818	0.980397
819	0.984781
820	0.989257
821	0.988998
822	0.972294
823	0.979692
824	0.983151
825	0.978159
826	0.976565
827	0.99082
828	0.899204
829	0.990575
830	0.959892
831	0.964804
832	0.869185
833	0.989301
834	0.970934
835	0.988808
836	0.991565
837	0.966818
838	0.989138
839	0.97852
840	0.91075
841	0.947448
842	0.974318
843	0.964004
844	0.994315
845	0.950529
846	0.989026
847	0.988599
848	0.930732
849	0.989837
850	0.912008
851	0.959525
852	0.828088
853	0.971333
854	0.984816
855	0.963927
856	0.980876
857	0.948962
858	0.990272
859	0.984496
860	0.9853
861	0.981811
862	0.947386
863	0.993898
864	0.936409
865	0.940079
866	0.872979
867	0.888803
868	0.945101
869	0.960853
870	0.987106
871	0.990609
872	0.990871
873	0.979026
874	0.990371
875	0.990713
876	0.945108
877	0.981049
878	0.862843
879	0.964923
880	0.98186
881	0.991285
882	0.989488
883	0.981223
884	0.96617
885	0.981684
886	0.974993
887	0.967596
888	0.98115
889	0.982596
890	0.969873
891	0.94126
892	0.945569
893	0.981658
894	0.955178
895	0.967834
896	0.946449
897	0.960682
898	0.945605
899	0.989101
900	0.834075
901	0.673368
902	0.848408
903	0.77739
904	0.689249
905	0.85001
906	0.782275
907	0.826001
908	0.788161
909	0.825888
910	0.82372
911	0.669621
912	0.782794
913	0.843088
914	0.775193
915	0.813915
916	0.803586
917	0.703338
918	0.839356
919	0.846678
920	0.852067
921	0.847619
922	0.771736
923	0.747296
924	0.809879
925	0.835414
926	0.786693
927	0.800668
928	0.795095
929	0.778945
930	0.777484
931	0.692913
932	0.861657
933	0.779066
934	0.827627
935	0.737527
936	0.745037
937	0.866301
938	0.778895
939	0.750052
940	0.837489
941	0.768012
942	0.836157
943	0.69774
944	0.832331
945	0.841732
946	0.767238
947	0.768211
948	0.889399
949	0.87319
950	0.818934
951	0.769571
952	0.836247
953	0.856297
954	0.76672
955	0.823626
956	0.808591
957	0.818917
958	0.708404
959	0.724323
960	0.799925
961	0.733135
962	0.76993
963	0.869798
964	0.778383
965	0.823822
966	0.798025
967	0.727829
968	0.834381
969	0.753025
970	0.801773
971	0.761255
972	0.84077
973	0.738657
974	0.736756
975	0.784617
976	0.825136
977	0.884698
978	0.865928
979	0.820552
980	0.839787
981	0.847781
982	0.87577
983	0.871461
984	0.69467
985	0.7661
986	0.760258
987	0.853431
988	0.805819
989	0.763102
990	0.77474
991	0.837023
992	0.800925
993	0.716309
994	0.781999
995	0.834289
996	0.831808
997	0.846181
998	0.796259
999	0.753493
